unique_key,stage,split,quarter,method_or_comparison,metric,value,source_file,source_row,source_column,source_sha256
data_flow|all|all|Inspection原始行|n|样本排除流.csv|2,data_flow,all,all,Inspection原始行,n,1365781,结果/01_数据审计/样本排除流.csv,2,n,41ad639b115e106b8a4ebdbaae95f5d7d6d6b83c33c932ee22ce2be3141fc2a9
test_quarter|test|2025Q1|M1|ap|test_quarter_metrics.csv|15,test_quarter,test,2025Q1,M1,ap,0.6424677522215019,结果/04_正式测试_封存/test_quarter_metrics.csv,15,ap,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q1|M1|recall_at_20|test_quarter_metrics.csv|15,test_quarter,test,2025Q1,M1,recall_at_20,0.25,结果/04_正式测试_封存/test_quarter_metrics.csv,15,recall_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q1|M1|precision_at_20|test_quarter_metrics.csv|15,test_quarter,test,2025Q1,M1,precision_at_20,0.7222222222222222,结果/04_正式测试_封存/test_quarter_metrics.csv,15,precision_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q1|M1|brier|test_quarter_metrics.csv|15,test_quarter,test,2025Q1,M1,brier,0.2372429973781193,结果/04_正式测试_封存/test_quarter_metrics.csv,15,brier,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q1|M2|n|test_quarter_metrics.csv|16,test_quarter,test,2025Q1,M2,n,179.0,结果/04_正式测试_封存/test_quarter_metrics.csv,16,n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q1|M2|positives|test_quarter_metrics.csv|16,test_quarter,test,2025Q1,M2,positives,104.0,结果/04_正式测试_封存/test_quarter_metrics.csv,16,positives,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q1|M2|selected_n|test_quarter_metrics.csv|16,test_quarter,test,2025Q1,M2,selected_n,36.0,结果/04_正式测试_封存/test_quarter_metrics.csv,16,selected_n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q1|M2|hits_at_20|test_quarter_metrics.csv|16,test_quarter,test,2025Q1,M2,hits_at_20,23.0,结果/04_正式测试_封存/test_quarter_metrics.csv,16,hits_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q1|M2|ap|test_quarter_metrics.csv|16,test_quarter,test,2025Q1,M2,ap,0.62735034604395,结果/04_正式测试_封存/test_quarter_metrics.csv,16,ap,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q1|M2|recall_at_20|test_quarter_metrics.csv|16,test_quarter,test,2025Q1,M2,recall_at_20,0.2211538461538461,结果/04_正式测试_封存/test_quarter_metrics.csv,16,recall_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q1|M2|precision_at_20|test_quarter_metrics.csv|16,test_quarter,test,2025Q1,M2,precision_at_20,0.6388888888888888,结果/04_正式测试_封存/test_quarter_metrics.csv,16,precision_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q1|M2|brier|test_quarter_metrics.csv|16,test_quarter,test,2025Q1,M2,brier,0.2348918166683977,结果/04_正式测试_封存/test_quarter_metrics.csv,16,brier,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|R0|n|test_quarter_metrics.csv|17,test_quarter,test,2025Q2,R0,n,143.0,结果/04_正式测试_封存/test_quarter_metrics.csv,17,n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|R0|positives|test_quarter_metrics.csv|17,test_quarter,test,2025Q2,R0,positives,92.0,结果/04_正式测试_封存/test_quarter_metrics.csv,17,positives,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|R0|selected_n|test_quarter_metrics.csv|17,test_quarter,test,2025Q2,R0,selected_n,29.0,结果/04_正式测试_封存/test_quarter_metrics.csv,17,selected_n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|R0|hits_at_20|test_quarter_metrics.csv|17,test_quarter,test,2025Q2,R0,hits_at_20,13.0,结果/04_正式测试_封存/test_quarter_metrics.csv,17,hits_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|R0|ap|test_quarter_metrics.csv|17,test_quarter,test,2025Q2,R0,ap,0.6697893948494414,结果/04_正式测试_封存/test_quarter_metrics.csv,17,ap,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|R0|recall_at_20|test_quarter_metrics.csv|17,test_quarter,test,2025Q2,R0,recall_at_20,0.1413043478260869,结果/04_正式测试_封存/test_quarter_metrics.csv,17,recall_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|R0|precision_at_20|test_quarter_metrics.csv|17,test_quarter,test,2025Q2,R0,precision_at_20,0.4482758620689655,结果/04_正式测试_封存/test_quarter_metrics.csv,17,precision_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|R0|brier|test_quarter_metrics.csv|17,test_quarter,test,2025Q2,R0,brier,0.2534952092050676,结果/04_正式测试_封存/test_quarter_metrics.csv,17,brier,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|M1|n|test_quarter_metrics.csv|18,test_quarter,test,2025Q2,M1,n,143.0,结果/04_正式测试_封存/test_quarter_metrics.csv,18,n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|M1|positives|test_quarter_metrics.csv|18,test_quarter,test,2025Q2,M1,positives,92.0,结果/04_正式测试_封存/test_quarter_metrics.csv,18,positives,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|M1|selected_n|test_quarter_metrics.csv|18,test_quarter,test,2025Q2,M1,selected_n,29.0,结果/04_正式测试_封存/test_quarter_metrics.csv,18,selected_n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|M1|hits_at_20|test_quarter_metrics.csv|18,test_quarter,test,2025Q2,M1,hits_at_20,15.0,结果/04_正式测试_封存/test_quarter_metrics.csv,18,hits_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|M1|ap|test_quarter_metrics.csv|18,test_quarter,test,2025Q2,M1,ap,0.67103749199503,结果/04_正式测试_封存/test_quarter_metrics.csv,18,ap,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|M1|recall_at_20|test_quarter_metrics.csv|18,test_quarter,test,2025Q2,M1,recall_at_20,0.1630434782608695,结果/04_正式测试_封存/test_quarter_metrics.csv,18,recall_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|M1|precision_at_20|test_quarter_metrics.csv|18,test_quarter,test,2025Q2,M1,precision_at_20,0.5172413793103449,结果/04_正式测试_封存/test_quarter_metrics.csv,18,precision_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|M1|brier|test_quarter_metrics.csv|18,test_quarter,test,2025Q2,M1,brier,0.2315986618596387,结果/04_正式测试_封存/test_quarter_metrics.csv,18,brier,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|M2|n|test_quarter_metrics.csv|19,test_quarter,test,2025Q2,M2,n,143.0,结果/04_正式测试_封存/test_quarter_metrics.csv,19,n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|M2|positives|test_quarter_metrics.csv|19,test_quarter,test,2025Q2,M2,positives,92.0,结果/04_正式测试_封存/test_quarter_metrics.csv,19,positives,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|M2|selected_n|test_quarter_metrics.csv|19,test_quarter,test,2025Q2,M2,selected_n,29.0,结果/04_正式测试_封存/test_quarter_metrics.csv,19,selected_n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|M2|hits_at_20|test_quarter_metrics.csv|19,test_quarter,test,2025Q2,M2,hits_at_20,15.0,结果/04_正式测试_封存/test_quarter_metrics.csv,19,hits_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|M2|ap|test_quarter_metrics.csv|19,test_quarter,test,2025Q2,M2,ap,0.6758995410692786,结果/04_正式测试_封存/test_quarter_metrics.csv,19,ap,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|M2|recall_at_20|test_quarter_metrics.csv|19,test_quarter,test,2025Q2,M2,recall_at_20,0.1630434782608695,结果/04_正式测试_封存/test_quarter_metrics.csv,19,recall_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|M2|precision_at_20|test_quarter_metrics.csv|19,test_quarter,test,2025Q2,M2,precision_at_20,0.5172413793103449,结果/04_正式测试_封存/test_quarter_metrics.csv,19,precision_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q2|M2|brier|test_quarter_metrics.csv|19,test_quarter,test,2025Q2,M2,brier,0.2294643740304728,结果/04_正式测试_封存/test_quarter_metrics.csv,19,brier,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|R0|n|test_quarter_metrics.csv|20,test_quarter,test,2025Q3,R0,n,137.0,结果/04_正式测试_封存/test_quarter_metrics.csv,20,n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|R0|positives|test_quarter_metrics.csv|20,test_quarter,test,2025Q3,R0,positives,63.0,结果/04_正式测试_封存/test_quarter_metrics.csv,20,positives,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|R0|selected_n|test_quarter_metrics.csv|20,test_quarter,test,2025Q3,R0,selected_n,28.0,结果/04_正式测试_封存/test_quarter_metrics.csv,20,selected_n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|R0|hits_at_20|test_quarter_metrics.csv|20,test_quarter,test,2025Q3,R0,hits_at_20,12.0,结果/04_正式测试_封存/test_quarter_metrics.csv,20,hits_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|R0|ap|test_quarter_metrics.csv|20,test_quarter,test,2025Q3,R0,ap,0.5013942469635655,结果/04_正式测试_封存/test_quarter_metrics.csv,20,ap,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|R0|recall_at_20|test_quarter_metrics.csv|20,test_quarter,test,2025Q3,R0,recall_at_20,0.1904761904761904,结果/04_正式测试_封存/test_quarter_metrics.csv,20,recall_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|R0|precision_at_20|test_quarter_metrics.csv|20,test_quarter,test,2025Q3,R0,precision_at_20,0.4285714285714285,结果/04_正式测试_封存/test_quarter_metrics.csv,20,precision_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|R0|brier|test_quarter_metrics.csv|20,test_quarter,test,2025Q3,R0,brier,0.2451128082239098,结果/04_正式测试_封存/test_quarter_metrics.csv,20,brier,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|M1|n|test_quarter_metrics.csv|21,test_quarter,test,2025Q3,M1,n,137.0,结果/04_正式测试_封存/test_quarter_metrics.csv,21,n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|M1|positives|test_quarter_metrics.csv|21,test_quarter,test,2025Q3,M1,positives,63.0,结果/04_正式测试_封存/test_quarter_metrics.csv,21,positives,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|M1|selected_n|test_quarter_metrics.csv|21,test_quarter,test,2025Q3,M1,selected_n,28.0,结果/04_正式测试_封存/test_quarter_metrics.csv,21,selected_n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|M1|hits_at_20|test_quarter_metrics.csv|21,test_quarter,test,2025Q3,M1,hits_at_20,14.0,结果/04_正式测试_封存/test_quarter_metrics.csv,21,hits_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|M1|ap|test_quarter_metrics.csv|21,test_quarter,test,2025Q3,M1,ap,0.5296160854923324,结果/04_正式测试_封存/test_quarter_metrics.csv,21,ap,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|M1|recall_at_20|test_quarter_metrics.csv|21,test_quarter,test,2025Q3,M1,recall_at_20,0.2222222222222222,结果/04_正式测试_封存/test_quarter_metrics.csv,21,recall_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|M1|precision_at_20|test_quarter_metrics.csv|21,test_quarter,test,2025Q3,M1,precision_at_20,0.5,结果/04_正式测试_封存/test_quarter_metrics.csv,21,precision_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|M1|brier|test_quarter_metrics.csv|21,test_quarter,test,2025Q3,M1,brier,0.2390624235734221,结果/04_正式测试_封存/test_quarter_metrics.csv,21,brier,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|M2|n|test_quarter_metrics.csv|22,test_quarter,test,2025Q3,M2,n,137.0,结果/04_正式测试_封存/test_quarter_metrics.csv,22,n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|M2|positives|test_quarter_metrics.csv|22,test_quarter,test,2025Q3,M2,positives,63.0,结果/04_正式测试_封存/test_quarter_metrics.csv,22,positives,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|M2|selected_n|test_quarter_metrics.csv|22,test_quarter,test,2025Q3,M2,selected_n,28.0,结果/04_正式测试_封存/test_quarter_metrics.csv,22,selected_n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|M2|hits_at_20|test_quarter_metrics.csv|22,test_quarter,test,2025Q3,M2,hits_at_20,12.0,结果/04_正式测试_封存/test_quarter_metrics.csv,22,hits_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|M2|ap|test_quarter_metrics.csv|22,test_quarter,test,2025Q3,M2,ap,0.5210445777117886,结果/04_正式测试_封存/test_quarter_metrics.csv,22,ap,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|M2|recall_at_20|test_quarter_metrics.csv|22,test_quarter,test,2025Q3,M2,recall_at_20,0.1904761904761904,结果/04_正式测试_封存/test_quarter_metrics.csv,22,recall_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|M2|precision_at_20|test_quarter_metrics.csv|22,test_quarter,test,2025Q3,M2,precision_at_20,0.4285714285714285,结果/04_正式测试_封存/test_quarter_metrics.csv,22,precision_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q3|M2|brier|test_quarter_metrics.csv|22,test_quarter,test,2025Q3,M2,brier,0.2396671746129851,结果/04_正式测试_封存/test_quarter_metrics.csv,22,brier,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|R0|n|test_quarter_metrics.csv|23,test_quarter,test,2025Q4,R0,n,103.0,结果/04_正式测试_封存/test_quarter_metrics.csv,23,n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|R0|positives|test_quarter_metrics.csv|23,test_quarter,test,2025Q4,R0,positives,66.0,结果/04_正式测试_封存/test_quarter_metrics.csv,23,positives,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|R0|selected_n|test_quarter_metrics.csv|23,test_quarter,test,2025Q4,R0,selected_n,21.0,结果/04_正式测试_封存/test_quarter_metrics.csv,23,selected_n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|R0|hits_at_20|test_quarter_metrics.csv|23,test_quarter,test,2025Q4,R0,hits_at_20,15.0,结果/04_正式测试_封存/test_quarter_metrics.csv,23,hits_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|R0|ap|test_quarter_metrics.csv|23,test_quarter,test,2025Q4,R0,ap,0.7078816561114574,结果/04_正式测试_封存/test_quarter_metrics.csv,23,ap,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|R0|recall_at_20|test_quarter_metrics.csv|23,test_quarter,test,2025Q4,R0,recall_at_20,0.2272727272727272,结果/04_正式测试_封存/test_quarter_metrics.csv,23,recall_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|R0|precision_at_20|test_quarter_metrics.csv|23,test_quarter,test,2025Q4,R0,precision_at_20,0.7142857142857143,结果/04_正式测试_封存/test_quarter_metrics.csv,23,precision_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|R0|brier|test_quarter_metrics.csv|23,test_quarter,test,2025Q4,R0,brier,0.2324803039698439,结果/04_正式测试_封存/test_quarter_metrics.csv,23,brier,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|M1|n|test_quarter_metrics.csv|24,test_quarter,test,2025Q4,M1,n,103.0,结果/04_正式测试_封存/test_quarter_metrics.csv,24,n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|M1|positives|test_quarter_metrics.csv|24,test_quarter,test,2025Q4,M1,positives,66.0,结果/04_正式测试_封存/test_quarter_metrics.csv,24,positives,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|M1|selected_n|test_quarter_metrics.csv|24,test_quarter,test,2025Q4,M1,selected_n,21.0,结果/04_正式测试_封存/test_quarter_metrics.csv,24,selected_n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|M1|hits_at_20|test_quarter_metrics.csv|24,test_quarter,test,2025Q4,M1,hits_at_20,15.0,结果/04_正式测试_封存/test_quarter_metrics.csv,24,hits_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|M1|ap|test_quarter_metrics.csv|24,test_quarter,test,2025Q4,M1,ap,0.7004383390354754,结果/04_正式测试_封存/test_quarter_metrics.csv,24,ap,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|M1|recall_at_20|test_quarter_metrics.csv|24,test_quarter,test,2025Q4,M1,recall_at_20,0.2272727272727272,结果/04_正式测试_封存/test_quarter_metrics.csv,24,recall_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|M1|precision_at_20|test_quarter_metrics.csv|24,test_quarter,test,2025Q4,M1,precision_at_20,0.7142857142857143,结果/04_正式测试_封存/test_quarter_metrics.csv,24,precision_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|M1|brier|test_quarter_metrics.csv|24,test_quarter,test,2025Q4,M1,brier,0.2257102974026739,结果/04_正式测试_封存/test_quarter_metrics.csv,24,brier,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|M2|n|test_quarter_metrics.csv|25,test_quarter,test,2025Q4,M2,n,103.0,结果/04_正式测试_封存/test_quarter_metrics.csv,25,n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|M2|positives|test_quarter_metrics.csv|25,test_quarter,test,2025Q4,M2,positives,66.0,结果/04_正式测试_封存/test_quarter_metrics.csv,25,positives,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|M2|selected_n|test_quarter_metrics.csv|25,test_quarter,test,2025Q4,M2,selected_n,21.0,结果/04_正式测试_封存/test_quarter_metrics.csv,25,selected_n,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|M2|hits_at_20|test_quarter_metrics.csv|25,test_quarter,test,2025Q4,M2,hits_at_20,15.0,结果/04_正式测试_封存/test_quarter_metrics.csv,25,hits_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|M2|ap|test_quarter_metrics.csv|25,test_quarter,test,2025Q4,M2,ap,0.7103829557343353,结果/04_正式测试_封存/test_quarter_metrics.csv,25,ap,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|M2|recall_at_20|test_quarter_metrics.csv|25,test_quarter,test,2025Q4,M2,recall_at_20,0.2272727272727272,结果/04_正式测试_封存/test_quarter_metrics.csv,25,recall_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|M2|precision_at_20|test_quarter_metrics.csv|25,test_quarter,test,2025Q4,M2,precision_at_20,0.7142857142857143,结果/04_正式测试_封存/test_quarter_metrics.csv,25,precision_at_20,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_quarter|test|2025Q4|M2|brier|test_quarter_metrics.csv|25,test_quarter,test,2025Q4,M2,brier,0.2199721802174895,结果/04_正式测试_封存/test_quarter_metrics.csv,25,brier,dc68bccc61ed3212fa51582a992268c77c19dd15df22f051853a4c2d9fa8637b
test_summary|test|all|M1|quarters|test_summary.csv|2,test_summary,test,all,M1,quarters,8,结果/04_正式测试_封存/test_summary.csv,2,quarters,c5b0549eb0f066396051ccaa3af580f9bf581b28b4ad79013eccd0e27e2d4e6c
